image_id,split,class_id,class_name,file_name,source_image_path,original_path,cropped_path,width,height,original_width,original_height,bbox,bbox_xywh,bbox_area_ratio,bbox_width,bbox_height,aspect_ratio,crop_box,crop_width,crop_height,crop_fill_ratio,target_short_edge,cropped_width,cropped_height,true_color,estimated_color,preliminary_color_guess,color_confidence,needs_manual_review,foreground_dominant_share,background_complexity,quality_score,keep,drop,keep_or_drop,keep_reason,passed_clean_filters,filter_fail_reasons,crop_source,mask_source,focus_pixel_count,score_summary,notes,manual_exclusion_reason,duplicate_group_id,duplicate_canonical_image_id
test_07113,test,119,GMC Savana Van 2012,test_07113.jpg,data/raw/stanford_cars/cars_test/07113.jpg,data/raw/stanford_cars/cars_test/07113.jpg,,640,480,640,480,"[3, 92, 632, 434]","[3, 92, 629, 342]",0.7003,629,342,1.8392,"[0, 30, 640, 480]",640,450,0.7469,256,,,other,brown,other,0.757,0,0.2845,0.6075,0.7534,0,1,drop,rank_below_keep_cutoff,1,,bbox,bbox_body_core,,"body_core=chromatic; top_scores=[('brown', 164.9095645174384), ('green', 87.37618605047464)]; dominant_share=0.236","body_core=chromatic; top_scores=[('brown', 164.9095645174384), ('green', 87.37618605047464)]; dominant_share=0.236",,,
test_07116,test,47,Buick Regal GS 2012,test_07116.jpg,data/raw/stanford_cars/cars_test/07116.jpg,data/raw/stanford_cars/cars_test/07116.jpg,,645,349,645,349,"[75, 15, 582, 306]","[75, 15, 507, 291]",0.6554,507,291,1.7423,"[0, 0, 645, 349]",645,349,0.6554,256,,,red,red,red,0.946,0,0.1129,0.5601,0.7252,0,1,drop,rank_below_keep_cutoff,1,,bbox,bbox_body_core,,"body_core=chromatic; top_scores=[('red', 6975.10316862911), ('brown', 38.95062468200922)]; dominant_share=0.117","body_core=chromatic; top_scores=[('red', 6975.10316862911), ('brown', 38.95062468200922)]; dominant_share=0.117",,,
test_07131,test,109,Ford Expedition EL SUV 2009,test_07131.jpg,data/raw/stanford_cars/cars_test/07131.jpg,data/raw/stanford_cars/cars_test/07131.jpg,,640,426,640,426,"[34, 70, 617, 375]","[34, 70, 583, 305]",0.6522,583,305,1.9115,"[0, 15, 640, 426]",640,411,0.676,256,,,red,red,red,0.94,0,0.106,0.5822,0.732,0,1,drop,rank_below_keep_cutoff,1,,bbox,bbox_body_core,,"body_core=chromatic; top_scores=[('red', 2968.916530944407), ('orange', 54.44560757279396)]; dominant_share=0.092","body_core=chromatic; top_scores=[('red', 2968.916530944407), ('orange', 54.44560757279396)]; dominant_share=0.092",,,
test_07135,test,106,Ford F-450 Super Duty Crew Cab 2012,test_07135.jpg,data/raw/stanford_cars/cars_test/07135.jpg,data/raw/stanford_cars/cars_test/07135.jpg,,640,480,640,480,"[26, 54, 619, 374]","[26, 54, 593, 320]",0.6177,593,320,1.8531,"[0, 0, 640, 432]",640,432,0.6863,256,,,white,white,white,0.803,0,0.1317,0.6509,0.6942,0,1,drop,rank_below_keep_cutoff,1,,bbox,bbox_body_core,,body_core=neutral_bright; bright_neutral=0.441; dominant_share=0.126,body_core=neutral_bright; bright_neutral=0.441; dominant_share=0.126,,,
test_07161,test,47,Buick Regal GS 2012,test_07161.jpg,data/raw/stanford_cars/cars_test/07161.jpg,data/raw/stanford_cars/cars_test/07161.jpg,,900,540,900,540,"[59, 69, 845, 514]","[59, 69, 786, 445]",0.7197,786,445,1.7663,"[0, 0, 900, 540]",900,540,0.7197,256,,,red,red,red,0.815,0,0.0838,0.6085,0.7216,0,1,drop,rank_below_keep_cutoff,1,,bbox,bbox_body_core,,"body_core=chromatic; top_scores=[('red', 3267.7865098044276), ('blue', 1087.2073691114783)]; dominant_share=0.061","body_core=chromatic; top_scores=[('red', 3267.7865098044276), ('blue', 1087.2073691114783)]; dominant_share=0.061",,,
test_07166,test,191,Volkswagen Golf Hatchback 1991,test_07166.jpg,data/raw/stanford_cars/cars_test/07166.jpg,data/raw/stanford_cars/cars_test/07166.jpg,,1600,1067,1600,1067,"[76, 358, 1236, 1015]","[76, 358, 1160, 657]",0.4464,1160,657,1.7656,"[0, 240, 1445, 1067]",1445,827,0.6377,256,,,blue,blue,blue,0.888,0,0.1474,0.5528,0.7001,0,1,drop,rank_below_keep_cutoff,1,,bbox,bbox_body_core,,"body_core=chromatic; top_scores=[('blue', 1810.5556538254023), ('red', 327.3545205965638)]; dominant_share=0.143","body_core=chromatic; top_scores=[('blue', 1810.5556538254023), ('red', 327.3545205965638)]; dominant_share=0.143",,,
test_07197,test,89,Dodge Journey SUV 2012,test_07197.jpg,data/raw/stanford_cars/cars_test/07197.jpg,data/raw/stanford_cars/cars_test/07197.jpg,,800,600,800,600,"[126, 171, 714, 505]","[126, 171, 588, 334]",0.4092,588,334,1.7605,"[20, 111, 800, 565]",780,454,0.5546,256,,,blue,blue,blue,0.779,0,0.1328,0.3975,0.6368,0,1,drop,rank_below_keep_cutoff,1,,bbox,bbox_body_core,,"body_core=chromatic; top_scores=[('blue', 51.506766475737095), ('red', 24.62160137295723)]; dominant_share=0.133","body_core=chromatic; top_scores=[('blue', 51.506766475737095), ('red', 24.62160137295723)]; dominant_share=0.133",,,
test_07202,test,94,Dodge Durango SUV 2012,test_07202.jpg,data/raw/stanford_cars/cars_test/07202.jpg,data/raw/stanford_cars/cars_test/07202.jpg,data/processed/stanford_cars/clean_crops/test_07202.jpg,640,480,640,480,"[17, 87, 625, 435]","[17, 87, 608, 348]",0.6887,608,348,1.7471,"[0, 24, 640, 480]",640,456,0.725,256,359,256,blue,blue,blue,0.95,0,0.1069,0.5803,0.7648,1,0,keep,top_quality_subset,1,,bbox,bbox_body_core,,"body_core=chromatic; top_scores=[('blue', 2763.966330692172), ('orange', 5.95800507068634)]; dominant_share=0.140","body_core=chromatic; top_scores=[('blue', 2763.966330692172), ('orange', 5.95800507068634)]; dominant_share=0.140",,,
test_07222,test,97,Dodge Charger SRT-8 2009,test_07222.jpg,data/raw/stanford_cars/cars_test/07222.jpg,data/raw/stanford_cars/cars_test/07222.jpg,data/processed/stanford_cars/clean_crops/test_07222.jpg,1000,561,1000,561,"[23, 18, 968, 545]","[23, 18, 945, 527]",0.8877,945,527,1.7932,"[0, 0, 1000, 561]",1000,561,0.8877,256,456,256,blue,blue,blue,0.945,0,0.1247,0.5756,0.7969,1,0,keep,top_quality_subset,1,,bbox,bbox_body_core,,"body_core=chromatic; top_scores=[('blue', 3136.9213311448693), ('red', 28.58554746210575)]; dominant_share=0.107","body_core=chromatic; top_scores=[('blue', 3136.9213311448693), ('red', 28.58554746210575)]; dominant_share=0.107",,,
test_07238,test,14,Audi TTS Coupe 2012,test_07238.jpg,data/raw/stanford_cars/cars_test/07238.jpg,data/raw/stanford_cars/cars_test/07238.jpg,,640,480,640,480,"[37, 186, 572, 480]","[37, 186, 535, 294]",0.512,535,294,1.8197,"[0, 133, 640, 480]",640,347,0.7083,256,,,white,white,white,0.819,0,0.17,0.5875,0.7185,0,1,drop,rank_below_keep_cutoff,1,,bbox,bbox_body_core,,body_core=neutral_bright; bright_neutral=0.472; dominant_share=0.204,body_core=neutral_bright; bright_neutral=0.472; dominant_share=0.204,,,
test_07243,test,68,Chevrolet TrailBlazer SS 2009,test_07243.jpg,data/raw/stanford_cars/cars_test/07243.jpg,data/raw/stanford_cars/cars_test/07243.jpg,,640,480,640,480,"[12, 83, 608, 432]","[12, 83, 596, 349]",0.6771,596,349,1.7077,"[0, 20, 640, 480]",640,460,0.7065,256,,,blue,blue,blue,0.908,0,0.1677,0.6274,0.7365,0,1,drop,rank_below_keep_cutoff,1,,bbox,bbox_body_core,,"body_core=chromatic; top_scores=[('blue', 1139.5442634746432), ('red', 92.07868134975433)]; dominant_share=0.139","body_core=chromatic; top_scores=[('blue', 1139.5442634746432), ('red', 92.07868134975433)]; dominant_share=0.139",,,
test_07277,test,190,Volkswagen Golf Hatchback 2012,test_07277.jpg,data/raw/stanford_cars/cars_test/07277.jpg,data/raw/stanford_cars/cars_test/07277.jpg,,1500,1000,1500,1000,"[59, 194, 1445, 980]","[59, 194, 1386, 786]",0.7263,1386,786,1.7634,"[0, 53, 1500, 1000]",1500,947,0.7669,256,,,silver,silver,silver,0.813,0,0.1299,0.5609,0.753,0,1,drop,rank_below_keep_cutoff,1,,bbox,bbox_body_core,,body_core=neutral_mid; total_neutral=0.899; mean_value=0.615; dominant_share=0.109,body_core=neutral_mid; total_neutral=0.899; mean_value=0.615; dominant_share=0.109,,,
test_07299,test,155,Land Rover LR2 SUV 2012,test_07299.jpg,data/raw/stanford_cars/cars_test/07299.jpg,data/raw/stanford_cars/cars_test/07299.jpg,,620,414,620,414,"[39, 70, 577, 364]","[39, 70, 538, 294]",0.6162,538,294,1.8299,"[0, 17, 620, 414]",620,397,0.6426,256,,,blue,blue,blue,0.936,0,0.0653,0.4977,0.722,0,1,drop,rank_below_keep_cutoff,1,,bbox,bbox_body_core,,"body_core=chromatic; top_scores=[('blue', 3763.008863724768), ('yellow', 110.53985813260078)]; dominant_share=0.091","body_core=chromatic; top_scores=[('blue', 3763.008863724768), ('yellow', 110.53985813260078)]; dominant_share=0.091",,,
test_07302,test,75,Chevrolet Silverado 1500 Regular Cab 2012,test_07302.jpg,data/raw/stanford_cars/cars_test/07302.jpg,data/raw/stanford_cars/cars_test/07302.jpg,,1024,768,1024,768,"[66, 155, 971, 685]","[66, 155, 905, 530]",0.6099,905,530,1.7075,"[0, 60, 1024, 768]",1024,708,0.6616,256,,,gray,gray,gray,0.806,0,0.139,0.5342,0.6913,0,1,drop,rank_below_keep_cutoff,1,,bbox,bbox_body_core,,body_core=neutral_mid; total_neutral=0.816; mean_value=0.457; dominant_share=0.194,body_core=neutral_mid; total_neutral=0.816; mean_value=0.457; dominant_share=0.194,,,
test_07303,test,149,Jeep Compass SUV 2012,test_07303.jpg,data/raw/stanford_cars/cars_test/07303.jpg,data/raw/stanford_cars/cars_test/07303.jpg,data/processed/stanford_cars/clean_crops/test_07303.jpg,645,349,645,349,"[29, 6, 609, 345]","[29, 6, 580, 339]",0.8735,580,339,1.7109,"[0, 0, 645, 349]",645,349,0.8735,256,473,256,gray,gray,gray,0.806,0,0.1697,0.4485,0.7685,1,0,keep,top_quality_subset,1,,bbox,bbox_body_core,,body_core=neutral_mid; total_neutral=0.838; mean_value=0.390; dominant_share=0.147,body_core=neutral_mid; total_neutral=0.838; mean_value=0.390; dominant_share=0.147,,,
test_07308,test,119,GMC Savana Van 2012,test_07308.jpg,data/raw/stanford_cars/cars_test/07308.jpg,data/raw/stanford_cars/cars_test/07308.jpg,,1024,768,1024,768,"[32, 151, 886, 619]","[32, 151, 854, 468]",0.5082,854,468,1.8248,"[0, 67, 1024, 703]",1024,636,0.6137,256,,,gray,gray,gray,0.797,0,0.0779,0.5493,0.6613,0,1,drop,rank_below_keep_cutoff,1,,bbox,bbox_body_core,,body_core=neutral_mid; total_neutral=0.805; mean_value=0.450; dominant_share=0.120,body_core=neutral_mid; total_neutral=0.805; mean_value=0.450; dominant_share=0.120,,,
test_07312,test,181,Suzuki Aerio Sedan 2007,test_07312.jpg,data/raw/stanford_cars/cars_test/07312.jpg,data/raw/stanford_cars/cars_test/07312.jpg,,640,480,640,480,"[30, 71, 602, 397]","[30, 71, 572, 326]",0.607,572,326,1.7546,"[0, 12, 640, 456]",640,444,0.6562,256,,,gray,gray,gray,0.821,0,0.2002,0.5813,0.6952,0,1,drop,rank_below_keep_cutoff,1,,bbox,bbox_body_core,,body_core=neutral_mid; total_neutral=0.893; mean_value=0.534; dominant_share=0.204,body_core=neutral_mid; total_neutral=0.893; mean_value=0.534; dominant_share=0.204,,,
test_07315,test,124,HUMMER H3T Crew Cab 2010,test_07315.jpg,data/raw/stanford_cars/cars_test/07315.jpg,data/raw/stanford_cars/cars_test/07315.jpg,,630,472,630,472,"[40, 97, 590, 418]","[40, 97, 550, 321]",0.5937,550,321,1.7134,"[0, 39, 630, 472]",630,433,0.6472,256,,,blue,blue,blue,0.895,0,0.1682,0.4799,0.7135,0,1,drop,rank_below_keep_cutoff,1,,bbox,bbox_body_core,,"body_core=chromatic; top_scores=[('blue', 559.252906627953), ('orange', 71.71550859510899)]; dominant_share=0.218","body_core=chromatic; top_scores=[('blue', 559.252906627953), ('orange', 71.71550859510899)]; dominant_share=0.218",,,
test_07319,test,153,Lamborghini Diablo Coupe 2001,test_07319.jpg,data/raw/stanford_cars/cars_test/07319.jpg,data/raw/stanford_cars/cars_test/07319.jpg,data/processed/stanford_cars/clean_crops/test_07319.jpg,1300,963,1300,963,"[1, 126, 1267, 841]","[1, 126, 1266, 715]",0.7231,1266,715,1.7706,"[0, 0, 1300, 963]",1300,963,0.7231,256,346,256,white,white,white,0.832,0,0.2381,0.4293,0.7643,1,0,keep,top_quality_subset,1,,bbox,bbox_body_core,,body_core=neutral_bright; bright_neutral=0.433; dominant_share=0.381,body_core=neutral_bright; bright_neutral=0.433; dominant_share=0.381,,,
test_07320,test,102,Ferrari California Convertible 2012,test_07320.jpg,data/raw/stanford_cars/cars_test/07320.jpg,data/raw/stanford_cars/cars_test/07320.jpg,,628,418,628,418,"[39, 93, 566, 373]","[39, 93, 527, 280]",0.5621,527,280,1.8821,"[0, 43, 628, 418]",628,375,0.6266,256,,,red,red,red,0.958,0,0.1711,0.5265,0.7147,0,1,drop,rank_below_keep_cutoff,1,,bbox,bbox_body_core,,"body_core=chromatic; top_scores=[('red', 14506.40561169386), ('orange', 14.26531733572483)]; dominant_share=0.228","body_core=chromatic; top_scores=[('red', 14506.40561169386), ('orange', 14.26531733572483)]; dominant_share=0.228",,,
test_07337,test,123,Geo Metro Convertible 1993,test_07337.jpg,data/raw/stanford_cars/cars_test/07337.jpg,data/raw/stanford_cars/cars_test/07337.jpg,,2304,1728,2304,1728,"[91, 341, 2091, 1453]","[91, 341, 2000, 1112]",0.5586,2000,1112,1.7986,"[0, 141, 2304, 1653]",2304,1512,0.6384,256,,,blue,blue,blue,0.941,0,0.1351,0.4332,0.7282,0,1,drop,rank_below_keep_cutoff,1,,bbox,bbox_body_core,,"body_core=chromatic; top_scores=[('blue', 11517.368583962321), ('red', 355.0119846612215)]; dominant_share=0.169","body_core=chromatic; top_scores=[('blue', 11517.368583962321), ('red', 355.0119846612215)]; dominant_share=0.169",,,
test_07338,test,53,Cadillac Escalade EXT Crew Cab 2007,test_07338.jpg,data/raw/stanford_cars/cars_test/07338.jpg,data/raw/stanford_cars/cars_test/07338.jpg,,640,366,640,366,"[14, 28, 617, 361]","[14, 28, 603, 333]",0.8572,603,333,1.8108,"[0, 0, 640, 366]",640,366,0.8572,256,,,gray,gray,gray,0.762,0,0.1064,0.5601,0.7471,0,1,drop,rank_below_keep_cutoff,1,,bbox,bbox_body_core,,body_core=neutral_mid; total_neutral=0.635; mean_value=0.560; dominant_share=0.077,body_core=neutral_mid; total_neutral=0.635; mean_value=0.560; dominant_share=0.077,,,
test_07352,test,49,Buick Verano Sedan 2012,test_07352.jpg,data/raw/stanford_cars/cars_test/07352.jpg,data/raw/stanford_cars/cars_test/07352.jpg,data/processed/stanford_cars/clean_crops/test_07352.jpg,4320,2432,4320,2432,"[363, 196, 4054, 2201]","[363, 196, 3691, 2005]",0.7044,3691,2005,1.8409,"[0, 0, 4320, 2432]",4320,2432,0.7044,256,455,256,red,red,red,0.945,0,0.064,0.4444,0.7653,1,0,keep,top_quality_subset,1,,bbox,bbox_body_core,,"body_core=chromatic; top_scores=[('red', 5696.780543319881), ('orange', 43.482828587293625)]; dominant_share=0.118","body_core=chromatic; top_scores=[('red', 5696.780543319881), ('orange', 43.482828587293625)]; dominant_share=0.118",,,
test_07365,test,83,Dodge Caliber Wagon 2012,test_07365.jpg,data/raw/stanford_cars/cars_test/07365.jpg,data/raw/stanford_cars/cars_test/07365.jpg,data/processed/stanford_cars/clean_crops/test_07365.jpg,986,603,986,603,"[34, 36, 954, 573]","[34, 36, 920, 537]",0.8309,920,537,1.7132,"[0, 0, 986, 603]",986,603,0.8309,256,419,256,red,red,red,0.923,0,0.0956,0.442,0.802,1,0,keep,top_quality_subset,1,,bbox,bbox_body_core,,"body_core=chromatic; top_scores=[('red', 4359.737013682723), ('blue', 188.6130256280303)]; dominant_share=0.074","body_core=chromatic; top_scores=[('red', 4359.737013682723), ('blue', 188.6130256280303)]; dominant_share=0.074",,dup_cluster_001,train_07371
test_07372,test,36,BMW M6 Convertible 2010,test_07372.jpg,data/raw/stanford_cars/cars_test/07372.jpg,data/raw/stanford_cars/cars_test/07372.jpg,data/processed/stanford_cars/clean_crops/test_07372.jpg,1024,768,1024,768,"[51, 99, 988, 592]","[51, 99, 937, 493]",0.5874,937,493,1.9006,"[0, 10, 1024, 681]",1024,671,0.6723,256,391,256,black,black,black,0.884,0,0.4577,0.3457,0.824,1,0,keep,top_quality_subset,1,,bbox,bbox_body_core,,body_core=neutral_dark; dark_neutral=0.616; dominant_share=0.574,body_core=neutral_dark; dark_neutral=0.616; dominant_share=0.574,,,
test_07373,test,149,Jeep Compass SUV 2012,test_07373.jpg,data/raw/stanford_cars/cars_test/07373.jpg,data/raw/stanford_cars/cars_test/07373.jpg,data/processed/stanford_cars/clean_crops/test_07373.jpg,792,446,792,446,"[58, 16, 766, 432]","[58, 16, 708, 416]",0.8338,708,416,1.7019,"[0, 0, 792, 446]",792,446,0.8338,256,455,256,black,black,black,0.825,0,0.4317,0.6873,0.8276,1,0,keep,top_quality_subset,1,,bbox,bbox_body_core,,body_core=neutral_dark; dark_neutral=0.395; dominant_share=0.485,body_core=neutral_dark; dark_neutral=0.395; dominant_share=0.485,,,
test_07377,test,177,Rolls-Royce Phantom Sedan 2012,test_07377.jpg,data/raw/stanford_cars/cars_test/07377.jpg,data/raw/stanford_cars/cars_test/07377.jpg,,1280,850,1280,850,"[35, 150, 1228, 786]","[35, 150, 1193, 636]",0.6974,1193,636,1.8758,"[0, 36, 1280, 850]",1280,814,0.7282,256,,,silver,silver,silver,0.828,0,0.1274,0.6307,0.7269,0,1,drop,rank_below_keep_cutoff,1,,bbox,bbox_body_core,,body_core=neutral_mid; total_neutral=0.959; mean_value=0.607; dominant_share=0.157,body_core=neutral_mid; total_neutral=0.959; mean_value=0.607; dominant_share=0.157,,,
test_07391,test,171,Nissan 240SX Coupe 1998,test_07391.jpg,data/raw/stanford_cars/cars_test/07391.jpg,data/raw/stanford_cars/cars_test/07391.jpg,,1023,767,1023,767,"[41, 110, 1002, 638]","[41, 110, 961, 528]",0.6467,961,528,1.8201,"[0, 15, 1023, 733]",1023,718,0.6908,256,,,red,red,red,0.951,0,0.0835,0.63,0.7411,0,1,drop,rank_below_keep_cutoff,1,,bbox,bbox_body_core,,"body_core=chromatic; top_scores=[('red', 9428.578890554607), ('brown', 5.2784072533249855)]; dominant_share=0.137","body_core=chromatic; top_scores=[('red', 9428.578890554607), ('brown', 5.2784072533249855)]; dominant_share=0.137",,,
test_07393,test,1,AM General Hummer SUV 2000,test_07393.jpg,data/raw/stanford_cars/cars_test/07393.jpg,data/raw/stanford_cars/cars_test/07393.jpg,,800,477,800,477,"[62, 73, 718, 441]","[62, 73, 656, 368]",0.6326,656,368,1.7826,"[0, 7, 800, 477]",800,470,0.642,256,,,gray,gray,gray,0.77,0,0.1638,0.5442,0.6709,0,1,drop,rank_below_keep_cutoff,1,,bbox,bbox_body_core,,body_core=neutral_mid; total_neutral=0.602; mean_value=0.261; dominant_share=0.218,body_core=neutral_mid; total_neutral=0.602; mean_value=0.261; dominant_share=0.218,,,
test_07395,test,56,Chevrolet Corvette ZR1 2012,test_07395.jpg,data/raw/stanford_cars/cars_test/07395.jpg,data/raw/stanford_cars/cars_test/07395.jpg,,1280,853,1280,853,"[133, 393, 732, 709]","[133, 393, 599, 316]",0.1734,599,316,1.8956,"[25, 336, 840, 766]",815,430,0.5401,256,,,blue,blue,blue,0.809,0,0.2855,0.5441,0.4597,0,1,drop,rank_below_keep_cutoff,1,,bbox,bbox_body_core,,"body_core=chromatic; top_scores=[('blue', 1297.9446639567614), ('yellow', 452.34654600918293)]; dominant_share=0.190","body_core=chromatic; top_scores=[('blue', 1297.9446639567614), ('yellow', 452.34654600918293)]; dominant_share=0.190",,,
test_07396,test,74,Chevrolet Silverado 1500 Extended Cab 2012,test_07396.jpg,data/raw/stanford_cars/cars_test/07396.jpg,data/raw/stanford_cars/cars_test/07396.jpg,,640,480,640,480,"[8, 85, 639, 447]","[8, 85, 631, 362]",0.7436,631,362,1.7431,"[0, 20, 640, 480]",640,460,0.7759,256,,,gray,gray,gray,0.787,0,0.1419,0.6113,0.7454,0,1,drop,rank_below_keep_cutoff,1,,bbox,bbox_body_core,,body_core=neutral_mid; total_neutral=0.746; mean_value=0.410; dominant_share=0.125,body_core=neutral_mid; total_neutral=0.746; mean_value=0.410; dominant_share=0.125,,,
test_07401,test,118,GMC Terrain SUV 2012,test_07401.jpg,data/raw/stanford_cars/cars_test/07401.jpg,data/raw/stanford_cars/cars_test/07401.jpg,,640,480,640,480,"[63, 121, 612, 425]","[63, 121, 549, 304]",0.5433,549,304,1.8059,"[0, 66, 640, 480]",640,414,0.6299,256,,,gray,gray,gray,0.83,0,0.1179,0.5181,0.6835,0,1,drop,rank_below_keep_cutoff,1,,bbox,bbox_body_core,,body_core=neutral_mid; total_neutral=0.979; mean_value=0.433; dominant_share=0.133,body_core=neutral_mid; total_neutral=0.979; mean_value=0.433; dominant_share=0.133,,,
test_07404,test,75,Chevrolet Silverado 1500 Regular Cab 2012,test_07404.jpg,data/raw/stanford_cars/cars_test/07404.jpg,data/raw/stanford_cars/cars_test/07404.jpg,,1024,768,1024,768,"[41, 187, 909, 660]","[41, 187, 868, 473]",0.5221,868,473,1.8351,"[0, 102, 1024, 745]",1024,643,0.6235,256,,,red,red,red,0.945,0,0.1139,0.5136,0.7118,0,1,drop,rank_below_keep_cutoff,1,,bbox,bbox_body_core,,"body_core=chromatic; top_scores=[('red', 6201.657106935978), ('orange', 45.92056420445442)]; dominant_share=0.112","body_core=chromatic; top_scores=[('red', 6201.657106935978), ('orange', 45.92056420445442)]; dominant_share=0.112",,,
test_07417,test,60,Chevrolet HHR SS 2010,test_07417.jpg,data/raw/stanford_cars/cars_test/07417.jpg,data/raw/stanford_cars/cars_test/07417.jpg,,1920,1440,1920,1440,"[120, 408, 1794, 1301]","[120, 408, 1674, 893]",0.5407,1674,893,1.8746,"[0, 247, 1920, 1440]",1920,1193,0.6526,256,,,red,red,red,0.934,0,0.0714,0.5193,0.724,0,1,drop,rank_below_keep_cutoff,1,,bbox,bbox_body_core,,"body_core=chromatic; top_scores=[('red', 7712.584444493055), ('orange', 245.5830584615469)]; dominant_share=0.099","body_core=chromatic; top_scores=[('red', 7712.584444493055), ('orange', 245.5830584615469)]; dominant_share=0.099",,,
test_07425,test,11,Aston Martin Virage Coupe 2012,test_07425.jpg,data/raw/stanford_cars/cars_test/07425.jpg,data/raw/stanford_cars/cars_test/07425.jpg,,720,405,720,405,"[18, 61, 543, 356]","[18, 61, 525, 295]",0.5311,525,295,1.7797,"[0, 8, 637, 405]",637,397,0.6124,256,,,red,red,red,0.74,0,0.0658,0.5957,0.6401,0,1,drop,rank_below_keep_cutoff,1,,bbox,bbox_body_core,,"body_core=chromatic; top_scores=[('red', 5174.4970293566585), ('orange', 3584.19845662266)]; dominant_share=0.090","body_core=chromatic; top_scores=[('red', 5174.4970293566585), ('orange', 3584.19845662266)]; dominant_share=0.090",,,
test_07432,test,170,Nissan Juke Hatchback 2012,test_07432.jpg,data/raw/stanford_cars/cars_test/07432.jpg,data/raw/stanford_cars/cars_test/07432.jpg,data/processed/stanford_cars/clean_crops/test_07432.jpg,1024,671,1024,671,"[23, 9, 1023, 576]","[23, 9, 1000, 567]",0.8252,1000,567,1.7637,"[0, 0, 1024, 671]",1024,671,0.8252,256,391,256,blue,blue,blue,0.944,0,0.1586,0.2236,0.831,1,0,keep,top_quality_subset,1,,bbox,bbox_body_core,,"body_core=chromatic; top_scores=[('blue', 7469.633553385735), ('yellow', 160.5201664417982)]; dominant_share=0.164","body_core=chromatic; top_scores=[('blue', 7469.633553385735), ('yellow', 160.5201664417982)]; dominant_share=0.164",,,
