candidate_id,image_id,assigned_true_color,source_path,staged_path,width,height,car_detection_count,primary_car_score,primary_car_area_ratio,secondary_car_area_ratio,sharpness_score,highlight_ratio,shadow_ratio,color_match_ratio,quality_score,auto_recommend_keep,auto_rank_within_color,auto_reason
vcor_test_yellow_90c866ba95,vcor_test_yellow_90c866ba95,yellow,data_external/vcor_raw/vcor_extracted/test/yellow/90c866ba95.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_test_yellow_90c866ba95.jpg,113,50,3,0.5970,0.7033,0.6584,455.7956,0.0074,0.0935,0.4093,2.6835,0,275,secondary_car_interference
vcor_test_yellow_91e7db6ffc,vcor_test_yellow_91e7db6ffc,yellow,data_external/vcor_raw/vcor_extracted/test/yellow/91e7db6ffc.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_test_yellow_91e7db6ffc.jpg,290,164,3,0.9933,0.9094,0.5342,365.7050,0.1783,0.1181,0.3281,3.1539,0,260,secondary_car_interference|highlight_overexposed
vcor_test_yellow_9384672dbd,vcor_test_yellow_9384672dbd,yellow,data_external/vcor_raw/vcor_extracted/test/yellow/9384672dbd.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_test_yellow_9384672dbd.jpg,265,83,1,0.9997,0.8839,0.0000,479.8693,0.3620,0.0487,0.5420,4.2394,0,103,highlight_overexposed
vcor_test_yellow_965a4474b7,vcor_test_yellow_965a4474b7,yellow,data_external/vcor_raw/vcor_extracted/test/yellow/965a4474b7.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_test_yellow_965a4474b7.jpg,206,90,2,0.9941,0.7967,0.5459,467.1066,0.0357,0.0451,0.6089,3.8588,0,177,secondary_car_interference
vcor_test_yellow_976eb10af5,vcor_test_yellow_976eb10af5,yellow,data_external/vcor_raw/vcor_extracted/test/yellow/976eb10af5.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_test_yellow_976eb10af5.jpg,247,126,3,0.9115,0.8482,0.1420,455.2950,0.0460,0.0475,0.4343,4.0098,0,150,secondary_car_interference
vcor_test_yellow_992ae1354e,vcor_test_yellow_992ae1354e,yellow,data_external/vcor_raw/vcor_extracted/test/yellow/992ae1354e.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_test_yellow_992ae1354e.jpg,223,89,3,0.9888,0.9510,0.0259,469.1863,0.0612,0.0407,0.5061,4.6081,1,25,passes_auto_screen
vcor_test_yellow_9a76362930,vcor_test_yellow_9a76362930,yellow,data_external/vcor_raw/vcor_extracted/test/yellow/9a76362930.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_test_yellow_9a76362930.jpg,638,224,1,0.9998,0.9741,0.0000,398.8761,0.0961,0.0645,0.5443,4.7288,1,10,passes_auto_screen
vcor_test_yellow_9ca72da71e,vcor_test_yellow_9ca72da71e,yellow,data_external/vcor_raw/vcor_extracted/test/yellow/9ca72da71e.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_test_yellow_9ca72da71e.jpg,203,112,7,0.9937,0.9551,0.3521,394.4401,0.0039,0.0597,0.3763,3.8887,0,169,secondary_car_interference
vcor_test_yellow_a082caa594,vcor_test_yellow_a082caa594,yellow,data_external/vcor_raw/vcor_extracted/test/yellow/a082caa594.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_test_yellow_a082caa594.jpg,719,369,2,0.8906,0.9123,0.0244,191.2345,0.0140,0.0800,0.4550,4.1554,0,119,passes_auto_screen
vcor_test_yellow_a1445c4152,vcor_test_yellow_a1445c4152,yellow,data_external/vcor_raw/vcor_extracted/test/yellow/a1445c4152.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_test_yellow_a1445c4152.jpg,255,114,1,0.9955,0.8844,0.0000,412.6643,0.0711,0.0784,0.5393,4.5497,1,40,passes_auto_screen
vcor_test_yellow_a15fc67066,vcor_test_yellow_a15fc67066,yellow,data_external/vcor_raw/vcor_extracted/test/yellow/a15fc67066.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_test_yellow_a15fc67066.jpg,247,94,4,0.9957,0.9030,0.4571,416.2057,0.0088,0.1689,0.3646,3.4947,0,232,secondary_car_interference
vcor_test_yellow_a2afe3c93e,vcor_test_yellow_a2afe3c93e,yellow,data_external/vcor_raw/vcor_extracted/test/yellow/a2afe3c93e.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_test_yellow_a2afe3c93e.jpg,1503,540,2,0.9993,0.9114,0.4941,149.0944,0.0349,0.0348,0.5214,3.6344,0,214,secondary_car_interference
vcor_test_yellow_a3706fa985,vcor_test_yellow_a3706fa985,yellow,data_external/vcor_raw/vcor_extracted/test/yellow/a3706fa985.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_test_yellow_a3706fa985.jpg,256,85,6,0.9998,0.8915,0.4338,652.0510,0.2370,0.1060,0.2545,3.0215,0,268,secondary_car_interference|highlight_overexposed
vcor_test_yellow_a878746539,vcor_test_yellow_a878746539,yellow,data_external/vcor_raw/vcor_extracted/test/yellow/a878746539.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_test_yellow_a878746539.jpg,276,129,2,0.9998,0.9674,0.2341,225.9638,0.0488,0.0021,0.0823,3.2748,0,255,secondary_car_interference|weak_color_match
vcor_test_yellow_ab01746a18,vcor_test_yellow_ab01746a18,yellow,data_external/vcor_raw/vcor_extracted/test/yellow/ab01746a18.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_test_yellow_ab01746a18.jpg,217,98,1,0.9982,0.8954,0.0000,314.0119,0.0577,0.0000,0.4806,4.5216,1,45,passes_auto_screen
vcor_test_yellow_aba6ab2189,vcor_test_yellow_aba6ab2189,yellow,data_external/vcor_raw/vcor_extracted/test/yellow/aba6ab2189.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_test_yellow_aba6ab2189.jpg,242,98,2,0.9941,0.9292,0.4691,432.1097,0.2443,0.0127,0.5451,3.8541,0,179,secondary_car_interference|highlight_overexposed
vcor_test_yellow_ace17aed69,vcor_test_yellow_ace17aed69,yellow,data_external/vcor_raw/vcor_extracted/test/yellow/ace17aed69.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_test_yellow_ace17aed69.jpg,253,146,17,0.9977,0.8317,0.4293,291.8282,0.0137,0.0120,0.4928,3.8640,0,175,secondary_car_interference
vcor_test_yellow_b270b946b3,vcor_test_yellow_b270b946b3,yellow,data_external/vcor_raw/vcor_extracted/test/yellow/b270b946b3.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_test_yellow_b270b946b3.jpg,56,30,0,0.0000,0.0000,0.0000,454.1836,0.0119,0.0869,0.0173,0.7420,0,288,car_too_small|weak_color_match
vcor_test_yellow_b56c07b3d6,vcor_test_yellow_b56c07b3d6,yellow,data_external/vcor_raw/vcor_extracted/test/yellow/b56c07b3d6.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_test_yellow_b56c07b3d6.jpg,241,113,1,0.9698,0.8403,0.0000,425.8300,0.0794,0.1066,0.4443,4.1654,0,118,passes_auto_screen
vcor_test_yellow_b5a3db5ebb,vcor_test_yellow_b5a3db5ebb,yellow,data_external/vcor_raw/vcor_extracted/test/yellow/b5a3db5ebb.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_test_yellow_b5a3db5ebb.jpg,282,112,3,0.9973,0.9140,0.4501,477.9021,0.0376,0.0918,0.4134,3.6922,0,206,secondary_car_interference
vcor_test_yellow_b76f223244,vcor_test_yellow_b76f223244,yellow,data_external/vcor_raw/vcor_extracted/test/yellow/b76f223244.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_test_yellow_b76f223244.jpg,237,160,9,0.9579,0.9188,0.0308,223.6474,0.0237,0.0060,0.4128,4.2741,0,94,passes_auto_screen
vcor_test_yellow_b9d5bae8dc,vcor_test_yellow_b9d5bae8dc,yellow,data_external/vcor_raw/vcor_extracted/test/yellow/b9d5bae8dc.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_test_yellow_b9d5bae8dc.jpg,759,255,1,0.9993,0.9331,0.0000,452.0373,0.0726,0.0367,0.6387,4.9386,1,2,passes_auto_screen
vcor_test_yellow_bafc757014,vcor_test_yellow_bafc757014,yellow,data_external/vcor_raw/vcor_extracted/test/yellow/bafc757014.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_test_yellow_bafc757014.jpg,221,143,1,0.9756,0.9424,0.0000,272.1634,0.0053,0.0182,0.5005,4.6921,1,13,passes_auto_screen
vcor_test_yellow_bbdb571ce5,vcor_test_yellow_bbdb571ce5,yellow,data_external/vcor_raw/vcor_extracted/test/yellow/bbdb571ce5.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_test_yellow_bbdb571ce5.jpg,287,167,0,0.0000,0.0000,0.0000,645.9077,0.2819,0.0125,0.2993,1.1975,0,286,car_too_small|highlight_overexposed
vcor_test_yellow_bca2008211,vcor_test_yellow_bca2008211,yellow,data_external/vcor_raw/vcor_extracted/test/yellow/bca2008211.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_test_yellow_bca2008211.jpg,382,201,1,0.9983,0.9635,0.0000,493.7751,0.1370,0.0191,0.5048,4.6043,1,27,highlight_overexposed
vcor_test_yellow_bd9d8208eb,vcor_test_yellow_bd9d8208eb,yellow,data_external/vcor_raw/vcor_extracted/test/yellow/bd9d8208eb.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_test_yellow_bd9d8208eb.jpg,262,81,4,0.9923,0.9154,0.0973,405.6014,0.0038,0.0769,0.3956,4.1958,0,113,passes_auto_screen
vcor_test_yellow_bf540b35c4,vcor_test_yellow_bf540b35c4,yellow,data_external/vcor_raw/vcor_extracted/test/yellow/bf540b35c4.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_test_yellow_bf540b35c4.jpg,264,119,1,0.9855,0.9115,0.0000,397.7515,0.2288,0.0064,0.3866,4.0968,0,129,highlight_overexposed
vcor_test_yellow_c0b9dc744d,vcor_test_yellow_c0b9dc744d,yellow,data_external/vcor_raw/vcor_extracted/test/yellow/c0b9dc744d.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_test_yellow_c0b9dc744d.jpg,254,92,1,0.9986,0.9370,0.0000,416.5767,0.0432,0.0591,0.5757,4.8011,1,8,passes_auto_screen
vcor_test_yellow_c14c015b13,vcor_test_yellow_c14c015b13,yellow,data_external/vcor_raw/vcor_extracted/test/yellow/c14c015b13.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_test_yellow_c14c015b13.jpg,165,111,0,0.0000,0.0000,0.0000,568.0376,0.1580,0.0217,0.3099,1.3635,0,284,car_too_small|highlight_overexposed
vcor_test_yellow_c3af4aa32d,vcor_test_yellow_c3af4aa32d,yellow,data_external/vcor_raw/vcor_extracted/test/yellow/c3af4aa32d.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_test_yellow_c3af4aa32d.jpg,269,155,1,0.9933,0.9333,0.0000,490.0844,0.1115,0.0317,0.5065,4.5619,1,36,passes_auto_screen
vcor_test_yellow_c4399b6f7c,vcor_test_yellow_c4399b6f7c,yellow,data_external/vcor_raw/vcor_extracted/test/yellow/c4399b6f7c.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_test_yellow_c4399b6f7c.jpg,1241,734,2,0.8292,0.9373,0.0266,171.2177,0.0529,0.0557,0.6388,4.5266,1,43,passes_auto_screen
vcor_test_yellow_c4effda90e,vcor_test_yellow_c4effda90e,yellow,data_external/vcor_raw/vcor_extracted/test/yellow/c4effda90e.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_test_yellow_c4effda90e.jpg,1082,617,1,0.9873,0.8072,0.0000,183.5641,0.1908,0.1409,0.5107,3.8985,0,167,highlight_overexposed
vcor_test_yellow_c5aa3e66e6,vcor_test_yellow_c5aa3e66e6,yellow,data_external/vcor_raw/vcor_extracted/test/yellow/c5aa3e66e6.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_test_yellow_c5aa3e66e6.jpg,729,306,2,0.9950,0.8180,0.3770,306.5085,0.0350,0.1546,0.4358,3.5971,0,220,secondary_car_interference
vcor_test_yellow_c5bb31ab2e,vcor_test_yellow_c5bb31ab2e,yellow,data_external/vcor_raw/vcor_extracted/test/yellow/c5bb31ab2e.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_test_yellow_c5bb31ab2e.jpg,1633,651,5,0.9970,0.9165,0.3987,116.8185,0.0423,0.0950,0.4494,3.4239,0,241,secondary_car_interference
vcor_test_yellow_c6ba7c49d7,vcor_test_yellow_c6ba7c49d7,yellow,data_external/vcor_raw/vcor_extracted/test/yellow/c6ba7c49d7.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_test_yellow_c6ba7c49d7.jpg,653,272,3,0.9983,0.9519,0.0649,247.3307,0.0443,0.0688,0.5075,4.5499,1,39,passes_auto_screen
vcor_test_yellow_c82b5731d3,vcor_test_yellow_c82b5731d3,yellow,data_external/vcor_raw/vcor_extracted/test/yellow/c82b5731d3.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_test_yellow_c82b5731d3.jpg,264,164,1,0.9649,0.8485,0.0000,269.6300,0.2040,0.0214,0.3224,3.8087,0,194,highlight_overexposed
vcor_test_yellow_c91c8665a8,vcor_test_yellow_c91c8665a8,yellow,data_external/vcor_raw/vcor_extracted/test/yellow/c91c8665a8.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_test_yellow_c91c8665a8.jpg,231,148,7,0.9974,0.8860,0.0888,442.8082,0.1372,0.0250,0.4481,4.1763,0,117,highlight_overexposed
vcor_test_yellow_ca5e31e2ac,vcor_test_yellow_ca5e31e2ac,yellow,data_external/vcor_raw/vcor_extracted/test/yellow/ca5e31e2ac.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_test_yellow_ca5e31e2ac.jpg,233,126,9,0.9959,0.9040,0.3562,243.1136,0.2695,0.0000,0.3248,3.3728,0,249,secondary_car_interference|highlight_overexposed
vcor_test_yellow_ce0c37a14c,vcor_test_yellow_ce0c37a14c,yellow,data_external/vcor_raw/vcor_extracted/test/yellow/ce0c37a14c.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_test_yellow_ce0c37a14c.jpg,141,74,3,0.9254,0.8975,0.1631,499.6273,0.0468,0.0693,0.4690,4.1540,0,120,secondary_car_interference
vcor_test_yellow_ce4598c5b6,vcor_test_yellow_ce4598c5b6,yellow,data_external/vcor_raw/vcor_extracted/test/yellow/ce4598c5b6.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_test_yellow_ce4598c5b6.jpg,888,477,1,0.9835,0.8641,0.0000,174.0865,0.1182,0.0046,0.2096,3.4497,0,238,passes_auto_screen
vcor_test_yellow_cf44d5b723,vcor_test_yellow_cf44d5b723,yellow,data_external/vcor_raw/vcor_extracted/test/yellow/cf44d5b723.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_test_yellow_cf44d5b723.jpg,224,133,2,0.9949,0.8894,0.0152,486.5859,0.1859,0.0101,0.5161,4.4107,0,63,highlight_overexposed
vcor_test_yellow_d406471321,vcor_test_yellow_d406471321,yellow,data_external/vcor_raw/vcor_extracted/test/yellow/d406471321.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_test_yellow_d406471321.jpg,229,72,2,0.9996,0.8703,0.5806,346.2027,0.0159,0.0191,0.5057,3.7535,0,201,secondary_car_interference
vcor_test_yellow_d554945ed9,vcor_test_yellow_d554945ed9,yellow,data_external/vcor_raw/vcor_extracted/test/yellow/d554945ed9.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_test_yellow_d554945ed9.jpg,279,106,1,0.9991,0.8912,0.0000,396.0907,0.1651,0.0323,0.4411,4.2541,0,100,highlight_overexposed
vcor_test_yellow_d7901aceaa,vcor_test_yellow_d7901aceaa,yellow,data_external/vcor_raw/vcor_extracted/test/yellow/d7901aceaa.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_test_yellow_d7901aceaa.jpg,214,100,2,0.9989,0.8748,0.5030,326.4713,0.0054,0.0734,0.4271,3.6324,0,215,secondary_car_interference
vcor_test_yellow_db84bbc431,vcor_test_yellow_db84bbc431,yellow,data_external/vcor_raw/vcor_extracted/test/yellow/db84bbc431.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_test_yellow_db84bbc431.jpg,258,121,1,0.9976,0.9450,0.0000,523.6759,0.0070,0.0489,0.4987,4.6774,1,15,passes_auto_screen
vcor_test_yellow_dc6b8f7c50,vcor_test_yellow_dc6b8f7c50,yellow,data_external/vcor_raw/vcor_extracted/test/yellow/dc6b8f7c50.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_test_yellow_dc6b8f7c50.jpg,272,119,1,0.9989,0.8801,0.0000,333.5890,0.1410,0.0141,0.5311,4.5038,0,49,highlight_overexposed
vcor_test_yellow_dcf62b3cf2,vcor_test_yellow_dcf62b3cf2,yellow,data_external/vcor_raw/vcor_extracted/test/yellow/dcf62b3cf2.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_test_yellow_dcf62b3cf2.jpg,233,154,4,0.9850,0.8690,0.3990,291.4299,0.0015,0.0420,0.4363,3.8143,0,191,secondary_car_interference
vcor_test_yellow_e99d24d68b,vcor_test_yellow_e99d24d68b,yellow,data_external/vcor_raw/vcor_extracted/test/yellow/e99d24d68b.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_test_yellow_e99d24d68b.jpg,187,90,1,0.9952,0.9091,0.0000,521.4380,0.1127,0.0676,0.3505,4.0877,0,133,passes_auto_screen
vcor_test_yellow_ea952123e7,vcor_test_yellow_ea952123e7,yellow,data_external/vcor_raw/vcor_extracted/test/yellow/ea952123e7.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_test_yellow_ea952123e7.jpg,315,133,2,0.9993,0.9702,0.0419,365.6515,0.1137,0.0086,0.0150,3.3736,0,248,weak_color_match
vcor_test_yellow_edff03cbc1,vcor_test_yellow_edff03cbc1,yellow,data_external/vcor_raw/vcor_extracted/test/yellow/edff03cbc1.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_test_yellow_edff03cbc1.jpg,192,136,3,0.9794,0.9500,0.1260,328.2911,0.1340,0.0024,0.5163,4.4347,0,57,secondary_car_interference|highlight_overexposed
vcor_test_yellow_ee1787286b,vcor_test_yellow_ee1787286b,yellow,data_external/vcor_raw/vcor_extracted/test/yellow/ee1787286b.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_test_yellow_ee1787286b.jpg,239,74,1,0.9992,0.9257,0.0000,593.4802,0.0735,0.0727,0.5027,4.5467,1,41,passes_auto_screen
vcor_test_yellow_ee3dc659bc,vcor_test_yellow_ee3dc659bc,yellow,data_external/vcor_raw/vcor_extracted/test/yellow/ee3dc659bc.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_test_yellow_ee3dc659bc.jpg,208,80,7,0.9966,0.7812,0.5541,309.4745,0.0015,0.0294,0.3723,3.2832,0,253,secondary_car_interference
vcor_test_yellow_ee799fe5a4,vcor_test_yellow_ee799fe5a4,yellow,data_external/vcor_raw/vcor_extracted/test/yellow/ee799fe5a4.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_test_yellow_ee799fe5a4.jpg,215,89,4,0.9996,0.8707,0.5141,431.9217,0.0034,0.0587,0.0254,2.6219,0,277,secondary_car_interference|weak_color_match
vcor_test_yellow_eecf9cb677,vcor_test_yellow_eecf9cb677,yellow,data_external/vcor_raw/vcor_extracted/test/yellow/eecf9cb677.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_test_yellow_eecf9cb677.jpg,164,77,1,0.9904,0.8539,0.0000,479.5399,0.0652,0.0215,0.4154,4.2388,0,104,passes_auto_screen
vcor_test_yellow_f38696c28f,vcor_test_yellow_f38696c28f,yellow,data_external/vcor_raw/vcor_extracted/test/yellow/f38696c28f.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_test_yellow_f38696c28f.jpg,204,91,3,0.9996,0.8574,0.5853,504.5715,0.0013,0.0253,0.5540,3.8530,0,180,secondary_car_interference
vcor_test_yellow_f3a3110912,vcor_test_yellow_f3a3110912,yellow,data_external/vcor_raw/vcor_extracted/test/yellow/f3a3110912.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_test_yellow_f3a3110912.jpg,914,362,1,0.9987,0.8560,0.0000,158.9404,0.0213,0.0324,0.5316,4.2906,0,86,passes_auto_screen
vcor_test_yellow_f4b5a4b6ef,vcor_test_yellow_f4b5a4b6ef,yellow,data_external/vcor_raw/vcor_extracted/test/yellow/f4b5a4b6ef.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_test_yellow_f4b5a4b6ef.jpg,239,108,0,0.0000,0.0000,0.0000,464.4880,0.1266,0.0260,0.2646,1.2837,0,285,car_too_small|highlight_overexposed
vcor_test_yellow_f76e42f386,vcor_test_yellow_f76e42f386,yellow,data_external/vcor_raw/vcor_extracted/test/yellow/f76e42f386.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_test_yellow_f76e42f386.jpg,165,141,4,0.9608,0.9234,0.0454,628.9100,0.3656,0.0308,0.5529,4.2646,0,97,highlight_overexposed
vcor_test_yellow_f7be3f630a,vcor_test_yellow_f7be3f630a,yellow,data_external/vcor_raw/vcor_extracted/test/yellow/f7be3f630a.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_test_yellow_f7be3f630a.jpg,276,159,2,0.9859,0.8784,0.0278,416.9595,0.0735,0.0732,0.3623,4.0509,0,142,passes_auto_screen
vcor_test_yellow_f99b92b424,vcor_test_yellow_f99b92b424,yellow,data_external/vcor_raw/vcor_extracted/test/yellow/f99b92b424.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_test_yellow_f99b92b424.jpg,300,123,5,0.9998,0.9261,0.4352,552.1247,0.1261,0.0217,0.4342,3.7552,0,200,secondary_car_interference|highlight_overexposed
vcor_test_yellow_faeb1332a6,vcor_test_yellow_faeb1332a6,yellow,data_external/vcor_raw/vcor_extracted/test/yellow/faeb1332a6.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_test_yellow_faeb1332a6.jpg,169,88,6,0.9108,0.8402,0.1336,489.8749,0.0401,0.0099,0.4198,4.0135,0,148,secondary_car_interference
vcor_test_yellow_fd1da2f797,vcor_test_yellow_fd1da2f797,yellow,data_external/vcor_raw/vcor_extracted/test/yellow/fd1da2f797.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_test_yellow_fd1da2f797.jpg,221,152,4,0.9832,0.9133,0.4414,284.3305,0.0197,0.0432,0.0909,2.9557,0,269,secondary_car_interference|weak_color_match
vcor_test_yellow_fd3d2525fb,vcor_test_yellow_fd3d2525fb,yellow,data_external/vcor_raw/vcor_extracted/test/yellow/fd3d2525fb.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_test_yellow_fd3d2525fb.jpg,245,151,3,0.9818,0.8812,0.2199,315.4924,0.0025,0.0140,0.5557,4.4124,0,62,secondary_car_interference
vcor_test_yellow_feacf53e9e,vcor_test_yellow_feacf53e9e,yellow,data_external/vcor_raw/vcor_extracted/test/yellow/feacf53e9e.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_test_yellow_feacf53e9e.jpg,1714,659,3,0.9957,0.9202,0.0064,332.0442,0.0377,0.1067,0.3309,4.1033,0,126,passes_auto_screen
vcor_test_yellow_feeded3e6e,vcor_test_yellow_feeded3e6e,yellow,data_external/vcor_raw/vcor_extracted/test/yellow/feeded3e6e.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_test_yellow_feeded3e6e.jpg,196,148,2,0.9203,0.6917,0.0922,415.7454,0.0229,0.0285,0.5948,4.2214,0,107,passes_auto_screen
vcor_test_yellow_ff029a0e58,vcor_test_yellow_ff029a0e58,yellow,data_external/vcor_raw/vcor_extracted/test/yellow/ff029a0e58.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_test_yellow_ff029a0e58.jpg,247,150,4,0.3068,0.6638,0.0607,310.7173,0.0014,0.1069,0.4102,3.2048,0,258,passes_auto_screen
vcor_train_yellow_0154ea0fa4,vcor_train_yellow_0154ea0fa4,yellow,data_external/vcor_raw/vcor_extracted/train/yellow/0154ea0fa4.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_train_yellow_0154ea0fa4.jpg,245,92,5,0.9979,0.9358,0.0077,456.2279,0.0211,0.0541,0.5159,4.6694,1,17,passes_auto_screen
